project_id,period,baseline_budget,baseline_duration_months,PV,EV,AC,CPI,SPI,forecast_duration_months,forecast_EAC,late_flag,overrun_flag,risk_state
200,17,1041522.8430538345,17,1041335.6546459584,1015630.8270051619,1087370.3201777078,0.9340247826878136,0.9753155214400722,17.430256800280564,1115091.2292248574,0,1,1
346,15,823283.985063171,17,754855.8989060757,767074.5310595364,728704.537123323,1.0526550775814916,1.0161867081798892,16.729209173035745,782102.3263904185,0,0,0
492,14,929674.0726683029,21,605199.0606916747,581713.9064979356,586750.1377316943,0.9914167361711612,0.9611943313875964,21.847819233061898,937722.7948145119,0,0,1
71,5,1004222.4865336304,16,324410.3037553968,339229.7608886663,347413.0574230145,0.9764450519072342,1.045681215922301,15.301030329676378,1028447.5143502854,0,0,0
107,13,1004510.4406170372,13,968472.2680165725,913781.2831470417,892819.8879509903,1.0234777422399914,0.943528599965451,13.778066717295076,981467.7927617241,1,0,1
339,8,1119696.7928320826,20,446208.31090952817,443277.28827626497,427178.72478088795,1.0376857801231427,0.9934312683972901,20.132243302816654,1079032.6072495738,0,0,1
418,5,1307958.7871980402,18,356882.147766501,341363.22774183116,336238.68544846546,1.0152407873190759,0.9565152806835732,18.818308879641013,1288323.7193926559,0,0,1
210,10,946106.7332458361,15,569101.4729762115,543524.1626676758,563114.8133351345,0.9652102018921681,0.9550566787768535,15.705874146873235,980207.9706483809,0,0,1
344,11,945177.8226670711,11,969903.6428434876,969747.2594224071,1001112.1696117611,0.9686699341578102,0.9998387639615189,11.00177388243707,975748.0740731736,0,0,2
311,12,747413.5208329025,20,431479.2389247836,433181.17768758634,402130.6859154725,1.077214927533883,1.003944427933645,19.921421388995334,693838.8075850288,0,0,1
222,5,1339576.0403904477,17,395187.14556896576,392889.32032762264,402419.5844544418,0.9763175936386415,0.9941854757496354,17.099425021454536,1372069.958708802,0,0,1
449,2,950247.7711762362,19,100109.26726397505,99102.11618924639,101899.03315862826,0.9725520754939072,0.9899394821053585,19.193092450047207,977066.210766818,0,0,0
426,9,856355.9396387762,9,895323.5432585209,903578.7596629655,879112.435691203,1.0278307108151938,1.009220372307423,8.917774796225054,833168.2743353549,0,0,0
370,4,1171002.5480957902,14,326371.5737539414,337710.8705687736,331087.5939215709,1.0200046053334502,1.0347435185129852,13.529922874142953,1148036.5303968184,0,0,2
101,20,1212028.6527701465,20,1302209.2686288976,1159766.6557252062,1462963.7813708796,0.7927514477757197,0.8906146528555507,22.456401245897545,1528888.6020590984,1,1,2
34,6,852713.5231073796,14,366640.40441923967,331524.2250896237,371742.80949560594,0.8918107267211106,0.9042217417765503,15.482927862908713,956159.7517923132,1,1,1
346,8,1031080.2547455264,19,433637.1798978456,447649.20872418414,414172.7401859839,1.080827310177796,1.032312793911351,18.405274168898472,953973.1694750696,0,0,0
429,6,1191208.5697020232,17,427737.83769495867,388143.81721925066,446157.2923602529,0.8699708014765366,0.9074339069719044,18.73414677299065,1369251.206684493,1,1,2
399,7,893915.5565886111,19,320025.49840290577,315123.21295263944,319490.12482055166,0.98633162176651,0.9846815785781717,19.295577792198568,906303.2522343929,0,0,1
123,2,716657.8859436002,18,80857.7999666803,77384.30615385136,75308.43514669903,1.0275649202258497,0.9570419450657787,18.807953081683205,697433.1955455283,0,0,2
147,14,962699.966183896,15,942208.6510093124,996343.89952532,943121.7750258865,1.0564318690425452,1.0574556903696617,14.184991519366974,911275.0139357313,0,0,0
197,10,1220459.4008790553,13,981118.3817615686,910503.5626078541,931955.0292448836,0.9769822942482423,0.9280261990128779,14.008225213714688,1249213.4279855716,1,0,2
86,7,874554.7870066117,21,282544.6130777792,283291.25572265795,315430.0559828312,0.8981111671174336,1.0026425654934474,20.9446523843369,973771.1978502304,0,1,1
207,3,1113531.0371701687,22,150756.4774237274,149543.77277488602,153719.15497250346,0.9728375933476585,0.9919558703575113,22.178405972909832,1144621.7177302598,0,0,2
114,4,906343.1823139905,23,154153.88523722865,166383.63778516304,149263.80826937023,1.114695114068759,1.0793347020032218,21.309423256115547,813086.1711645428,0,0,0
400,12,1377813.4436327778,12,1339526.4174263058,1357561.2441238575,1354909.093185933,1.0019574382895964,1.0134635841913464,11.840583309734734,1375121.727710102,0,0,1
8,10,826547.8509602001,16,499976.73351005313,554920.1073271285,466445.99947904766,1.189677064326618,1.1098918612299198,14.415818836863709,694766.5679577033,0,0,0
263,17,875440.9645889022,21,699611.3063427638,629026.803115609,761854.9183133332,0.8256516929866493,0.8991089729579456,23.356456927476625,1060302.9970448543,1,1,2
451,16,1120544.756719137,22,829533.0779842633,861997.6664956552,859234.9342457664,1.0032153397630579,1.0391359782665686,21.171435173189973,1116953.3721282515,0,0,1
391,15,1157640.1583665172,15,1167170.721957094,1194627.7976330714,1267874.124282589,0.9422290231761271,1.023524472606662,14.655243134342196,1228618.6584067089,0,1,1
394,3,647833.3199209934,19,105083.42775090548,108054.4471744611,99030.87917451997,1.091118730593506,1.0282729588018222,18.477584028018622,593733.1124071248,0,0,0
261,6,1008746.205619733,16,371632.0711461373,292098.65449287015,425360.6454932382,0.6867082265077895,0.7859888238171131,20.35652354736655,1468958.9649299046,1,1,2
37,2,1237900.57464398,18,143254.20239466685,154910.80643771813,142831.30010728442,1.0845718432959754,1.0813700669732342,16.645550445447583,1141372.5907562233,0,0,1
433,10,898675.3827607584,12,752341.3323378939,755030.778262969,802025.2750828011,0.9414052171672764,1.0035747682726903,11.9572555821166,954610.5825341677,0,1,2
169,9,1131211.4565027135,21,504581.9805044071,496952.25138053065,547720.6753064737,0.9073096448339549,0.9848791090077189,21.322413896216997,1246775.5224951173,0,1,1
455,5,859151.9732937579,16,276845.1185423651,285761.42818013154,276522.989845323,1.033409295697172,1.0322068515591398,15.500769032710966,831376.2774062774,0,0,0
137,10,942769.1025324818,14,652509.1127843057,672780.0000848318,624958.4241913263,1.0765196116131805,1.0310660600800328,13.578179461084483,875756.5513550917,0,0,0
351,12,923683.5220699882,12,914481.1076773383,989389.538078868,925517.3584445359,1.0690124059279433,1.0819135898737013,11.09145879330422,864053.136285351,0,0,1
140,2,813795.3724629146,17,95747.71138802702,92753.7203922708,106037.57960704392,0.8747249865189237,0.9687304171310918,17.54874183712093,930344.2624881609,0,1,2
370,6,1031892.5039972131,22,260965.82292224222,268158.1342891299,262747.8909726575,1.0205910056839826,1.0275603574688428,21.409934550406277,1011073.4841383953,0,0,2
73,17,896187.0765057446,17,895646.8222688664,843640.6325424564,845420.4683314691,0.9978947330284947,0.9419344897638702,18.04796425307843,898077.7699727112,1,0,1
42,10,1140628.4382624635,16,731351.5451160084,702553.0866919972,783365.39662667,0.8968395715681763,0.9606229608505947,16.655858387803487,1271831.0770654425,0,1,2
13,14,1100511.8863303284,16,984794.7279826519,965697.0731007551,1021913.7996031721,0.9449887783840016,0.9806074765235409,16.31641648983073,1164576.6717063903,0,1,0
411,5,1388047.4127781538,20,347551.950035071,307821.38337183505,383038.1782331807,0.80363107612851,0.8856845238266486,22.58140394458842,1727219.6832719157,1,1,2
235,2,1057157.2131099245,18,114783.21885552497,114180.71287747816,114059.14307857952,1.0010658487835111,0.9947509227912037,18.094981957386096,1056031.6430678114,0,0,1
120,6,1126292.2498798938,13,516433.02652350435,549265.7048018415,469444.8111623681,1.1700325400164355,1.0635758686839965,12.222917407937624,962616.1763535847,0,0,0
388,13,1221102.907117551,17,968358.9568416065,989060.7490129526,1040446.9803763183,0.9506113888236958,1.0213782213972253,16.64417709704475,1284544.7903044445,0,1,2
491,10,1059162.6113821233,15,718631.3017120241,677476.6870878444,708186.68036343,0.9566357372609356,0.9427319481824191,15.911203634203655,1107174.413549242,1,0,1
200,10,929775.7397160446,13,728566.4413430593,768199.856764808,701919.2358938882,1.0944277026209603,1.054399177854922,12.329296411675228,849554.2807344848,0,0,0
453,13,1022280.2027893851,13,1039513.9098606566,1058921.1301997274,1053843.578316643,1.004818126700734,1.0186695148135847,12.761744423439415,1017378.3450204934,0,0,1
101,8,853478.7260387543,22,319694.4805611925,340566.66362818604,316051.296409564,1.077567684414283,1.0652879055977271,20.651694142397986,792041.8720636251,0,0,0
199,13,842635.6011494447,14,810253.19570657,791181.7364947229,832753.1048991163,0.9500795996318385,0.9764623461988123,14.337470415013355,886910.5298924121,0,1,2
288,12,1069888.9732424724,23,544618.7737790977,540605.0539317436,612732.7523675086,0.8822852244194973,0.992630221283958,23.170763398931893,1212633.9007279756,0,1,1
159,4,1214046.1245496543,13,371722.32472781563,380222.3805204501,352154.73972646217,1.0797025785192884,1.0228666809260338,12.70937869266666,1124426.4380794622,0,0,0
379,6,800402.2572446653,14,350730.7157237373,357769.0236386586,347543.0120130279,1.0294237296454325,1.02006755496278,13.724581212183372,777524.5840897317,0,0,1
47,14,1185367.4339491213,14,1187363.9485638782,1162808.9508552917,1171803.2933212118,0.9923243580921951,0.9793197378627793,14.295637531571591,1194536.2665772545,0,0,1
368,4,920217.1610585568,8,457921.6055341881,416555.45885648613,470123.7824654417,0.8860548527708374,0.9096654401588099,8.794442051798027,1038555.523036625,1,1,1
178,19,1193557.4591159553,22,1017301.640048916,915337.9668759032,1116226.2997503236,0.8200290273402849,0.8997704622120634,24.4506803945459,1455506.3532167727,1,1,2
83,11,959765.02007001,11,983356.262710872,1056778.6348724866,1072872.7860387622,0.9849990125803283,1.0746650781062879,10.235747140293753,974381.7078108386,0,0,1
259,14,886475.2474467454,21,596593.8516521757,528226.5289973106,565523.8974810983,0.9340481124671935,0.8854039101047853,23.71798877363745,949068.0786294945,1,1,2
253,8,927585.3153095316,14,539376.296956984,571596.3506556671,590258.451366505,0.9683831706811934,1.0597357612495395,13.210840392413042,957870.1317754592,0,0,1
45,10,1059554.740344097,10,1045437.610576252,1061278.5142161727,1076294.7770410967,0.9860481875920591,1.015152414146636,9.850737545067323,1074546.6131138494,0,0,1
308,4,986964.3855256978,24,163870.7500974391,170550.90417789735,162469.11581230568,1.049743536334181,1.040764773923877,23.05996571109486,940195.7253028537,0,0,1
163,14,917466.7372844815,17,764927.5186661208,757676.462350915,757834.5567115278,0.999791386709391,0.9905205968692952,17.162692077006096,917658.1729756001,0,0,1
329,13,1045936.5666095993,21,648117.4446798244,599235.822513213,600810.1543739097,0.9973796517098862,0.9245790673158638,22.713038551656688,1048684.485207281,1,0,2
443,14,755282.8141938522,14,743512.5441389601,846778.0699717372,754780.103310122,1.1218871115681959,1.1388887472670228,12.292684455435728,673225.3240150901,0,0,1
399,18,845558.6194428507,19,812807.9959632368,835498.2476024934,761886.6766026543,1.09661748034246,1.0279158814282665,18.484002770343345,771060.6794073657,0,0,0
334,4,992669.4205258203,11,374416.71340572654,386828.38997330173,375654.4496461936,1.0297452628010455,1.0331493657285689,10.647056819555695,963995.1319859691,0,0,0
143,12,1068428.8956121462,20,628872.0762506054,546951.49203773,655416.9685509255,0.8345092029689068,0.8697341044282111,22.995533805298564,1280308.10422585,1,1,2
199,12,948397.9538315043,14,791901.9048287093,758212.7001198515,785026.5386392957,0.9658433986627748,0.9574578562023476,14.622053502730111,981937.6051485945,0,0,1
56,9,1112432.580838922,13,748957.0192109946,739131.5220768526,742615.5062467726,0.9953084952568143,0.9868810934644916,13.172812901261388,1117676.163863031,0,0,1
485,12,1054091.8200583318,23,541735.8052847022,551598.5007993389,572930.3537396779,0.9627671098221625,1.0182057294689124,22.58875523318515,1094856.4915694287,0,0,1
85,14,907546.4420102332,17,724844.967760746,734664.529239513,772964.2694403124,0.950450827140391,1.013547119612491,16.772777181291385,954858.9112608343,0,1,2
423,3,1113470.5032607585,17,190532.09120279204,196394.16481984913,189143.06219779537,1.0383366037210022,1.0307668570688064,16.492575293255868,1072359.8679566,0,0,1
349,10,869690.4154628988,16,518093.06850321504,525291.5580735323,529933.6803565403,0.9912401825830645,1.0138942016559185,15.78073922690196,877376.0696389243,0,0,1
149,11,1133934.5990475132,20,619885.5865561038,631226.2520874275,613616.2398822904,1.0286987388217028,1.0182947720954911,19.640678267298902,1102299.9798233933,0,0,0
199,15,802515.7269936879,15,819550.5618698654,783175.5604391297,933253.321878473,0.8391886126509965,0.9556159154503617,15.696682901028092,956299.5909328905,0,1,2
333,4,994589.115100136,21,195649.3323767726,187515.0899590658,203140.92851424,0.9230788267560822,0.9584243793787027,21.910961836773414,1077469.3192729356,0,1,1
450,12,908049.5470884764,20,575930.9629776661,546157.7065251454,630070.744097587,0.8668196573820847,0.9483041226007584,21.090280558044267,1047564.5531977339,1,1,1
285,8,1002413.9861981828,20,397311.28684497206,307183.2938160486,415441.7946452487,0.7394135538971387,0.7731552160407396,25.86802699517214,1355687.87036007,1,1,2
14,2,1186293.9995220716,22,109831.733144516,115409.69399555225,102814.19853601468,1.1225073544207564,1.0507864229338602,20.936699903844065,1056825.1467129414,0,0,0
202,11,1245934.3847845928,11,1194833.998262464,1292277.8249860487,1190877.8768190932,1.0851472263787458,1.0815542802308005,10.17054825732152,1148170.8237345924,0,0,0
409,2,983086.1906028708,20,94512.99149162819,100995.89399592641,96260.06886797262,1.0491982312463262,1.0685927130438198,18.716204739064004,936988.0365077227,0,0,0
321,13,1256627.212055092,13,1255328.1812345833,1260518.872586915,1327472.9906377895,0.9495627266821406,1.004134927766241,12.946467292915791,1323374.6194375835,0,1,1
96,17,1079834.902939737,17,1019438.445408488,941991.7397121557,1031878.6642765328,0.9128900250811965,0.9240300323720874,18.397670426749137,1182875.1254497406,1,1,1
300,8,1225739.2476719446,13,758358.2725694845,807905.7223021847,750672.9404541382,1.0762419673918473,1.0653351476800306,12.202732659586015,1138906.7559244018,0,0,0
206,9,1074141.3503924615,16,588904.6204019655,607089.5882781402,599474.9385901603,1.0127021985370863,1.0308793092228794,15.52073056162266,1060668.5281656622,0,0,0
424,14,898923.0973954608,14,885778.0559460064,901984.8305906489,882987.2422892051,1.0215151333921781,1.0182966540386167,13.748449378160364,879989.9952635827,0,0,0
25,16,1110525.4796380077,16,1143726.4673708035,1160573.1489274045,1196488.84091081,0.9699824262831693,1.014729642127919,15.76774673345258,1144892.3707756014,0,0,1
81,9,901347.0836811296,18,459166.249634916,448761.6633173801,455360.5668798659,0.9855083991841861,0.9773402633015632,18.417331891345615,914601.1179887193,0,0,1
370,9,826842.6156058288,14,508989.0950053675,486812.7554896168,541246.1299117014,0.8994295360024748,0.9564306195685452,14.637758049105047,919296.7125370828,0,1,1
388,12,1012796.1940263606,21,596191.2773425737,579666.9120227196,616585.3349817176,0.9401243901461057,0.9722834500472587,21.598639778327275,1077300.2005287416,0,1,2
271,6,1096545.400090561,17,366657.1970532318,374296.86310717795,341300.414271258,1.0966786076318533,1.0208359909892537,16.65301786972258,999878.5354794328,0,0,1
259,14,892945.979222398,14,886554.937234764,901449.6635901185,826676.0831501409,1.0904508815049354,1.016800680623146,13.768676857513613,818877.763655012,0,0,0
456,6,1069645.134557682,10,624556.3460227904,706418.0813557536,636025.5519747508,1.1106756311321864,1.1310718173856742,8.841171573979894,963058.0743608472,0,0,1
407,1,1164601.2738373482,14,84089.34269069895,82699.28410950683,86214.13712555681,0.9592311292180403,0.9834692657034424,14.235320297463767,1214098.7071455077,0,0,1
269,11,1269347.679750273,17,794418.7798619403,748650.624567647,856929.9280856429,0.8736427565788386,0.9423878734308784,18.03928136098507,1452936.764131147,1,1,2
495,2,962691.163911163,19,97358.0073415363,93667.12262096381,103781.86664116738,0.9025384265328744,0.9620895618002462,19.748681156510536,1066648.3948050467,0,1,1
83,1,855181.4983132203,11,79654.88426711506,76321.19332835359,75298.37089481695,1.0135835931293309,0.9581483173388056,11.480477292442346,843720.7390787957,0,0,1
209,1,887139.5439154719,24,36117.513017082274,34411.55406384789,37938.527748985,0.9070345136091512,0.9527664334909348,25.189804296593483,978065.9176743827,0,1,1
